"location","dimension","time","value"
"Albania","Grapes","day 052",13.8763193136871
"Albania","Grapes","day 053",14.8114557078958
"Albania","Grapes","day 054",16.1225699662745
"Albania","Grapes","day 055",17.7366017022581
"Albania","Grapes","day 056",19.6415871004535
"Albania","Grapes","day 057",21.8013852342403
"Albania","Grapes","day 058",24.0220501609184
"Albania","Grapes","day 059",26.0932508917358
"Albania","Grapes","day 060",27.8969212698114
"Albania","Grapes","day 061",29.3682463805977
"Albania","Grapes","day 062",30.5631514470088
"Albania","Grapes","day 063",31.5552644875478
"Albania","Grapes","day 064",32.3682845656113
"Albania","Grapes","day 065",33.0105737208781
"Albania","Grapes","day 066",33.4639549380406
"Albania","Grapes","day 067",33.6469167559619
"Albania","Grapes","day 068",33.4534824640043
"Albania","Grapes","day 069",32.7402940144128
"Albania","Grapes","day 070",31.4003892864518
"Albania","Grapes","day 071",29.5097712045811
"Albania","Grapes","day 072",27.2367209729649
"Albania","Grapes","day 073",24.9356678693908
"Albania","Grapes","day 074",22.9209553690155
"Albania","Grapes","day 075",21.1604356628484
"Albania","Grapes","day 076",19.5339193713857
"Albania","Grapes","day 077",17.9155421172167
"Albania","Grapes","day 078",16.1915095541551
"Albania","Grapes","day 079",14.3019824588185
"Albania","Grapes","day 080",12.2453670672753
"Albania","Grapes","day 081",10.1990963305939
"Albania","Grapes","day 082",8.36639089127675
"Albania","Grapes","day 083",6.87459544256277
"Albania","Grapes","day 084",5.83319560929825
"Albania","Grapes","day 085",5.35611669202232
"Albania","Grapes","day 086",5.49583106864661
"Albania","Grapes","day 087",6.06341140239724
"Albania","Grapes","day 088",6.84277412102089
"Albania","Grapes","day 089",7.64958442724612
"Albania","Grapes","day 090",8.39109601765795
"Albania","Grapes","day 091",8.99704874667838
"Albania","Grapes","day 092",9.39553860622144
"Albania","Grapes","day 093",9.53580882747147
"Albania","Grapes","day 094",9.45333546120253
"Albania","Grapes","day 095",9.10931417592499
"Albania","Grapes","day 096",8.0815862915043
"Albania","Grapes","day 097",6.30343536981651
"Albania","Grapes","day 098",5.51326828942446
"Albania","Grapes","day 099",7.2271619348971
"Albania","Grapes","day 100",10.2667498981408
"Albania","Grapes","day 101",13.0820632098418
"Albania","Grapes","day 102",15.3311659484669
"Albania","Grapes","day 103",17.0049129993307
"Albania","Grapes","day 104",18.2172894273581
"Albania","Grapes","day 105",19.081153507618
"Albania","Grapes","day 106",19.581726176147
"Albania","Grapes","day 107",19.7239681951423
"Albania","Grapes","day 108",19.6819994134857
"Albania","Grapes","day 109",19.5318386130178
"Albania","Grapes","day 110",19.3108571046598
"Albania","Grapes","day 111",19.0515865436158
"Albania","Grapes","day 112",18.799323210687
"Albania","Grapes","day 113",18.6552615447809
"Albania","Grapes","day 114",18.7136910151078
"Albania","Grapes","day 115",18.9853830539836
"Albania","Grapes","day 116",19.4897377195715
"Albania","Grapes","day 117",20.3641876103162
"Albania","Grapes","day 118",21.5862148093325
"Albania","Grapes","day 119",22.3754667981314
"Albania","Grapes","day 120",21.8833041478094
"Albania","Grapes","day 121",19.7457743894073
"Albania","Grapes","day 122",16.1822528155409
"Albania","Grapes","day 123",13.2607388051837
"Albania","Grapes","day 124",12.8570689574508
"Albania","Grapes","day 125",14.2298046656679
"Albania","Grapes","day 126",16.1371037948031
"Albania","Grapes","day 127",17.9527853021833
"Albania","Grapes","day 128",19.3351428197614
"Albania","Grapes","day 129",20.4578834401884
"Albania","Grapes","day 130",21.5979770758684
"Albania","Grapes","day 131",22.9793984700501
"Albania","Grapes","day 132",24.6414382711444
"Albania","Grapes","day 133",26.4796120327549
"Albania","Grapes","day 134",27.9990190240933
"Albania","Grapes","day 135",28.7283327567562
"Albania","Grapes","day 136",28.6809399962697
"Albania","Grapes","day 137",27.9704199841671
"Albania","Grapes","day 138",26.6264086120801
"Albania","Grapes","day 139",24.7244333352737
"Albania","Grapes","day 140",22.6075312134468
"Albania","Grapes","day 141",20.6471751520693
"Albania","Grapes","day 142",19.061071835259
"Albania","Grapes","day 143",17.9447156917038
"Albania","Grapes","day 144",17.0585183497234
"Albania","Grapes","day 145",16.1162505823684
"Albania","Grapes","day 146",14.9802025419801
"Albania","Grapes","day 147",13.5539010799553
"Albania","Grapes","day 148",11.7573004646213
"Albania","Grapes","day 149",9.55499358568479
"Albania","Grapes","day 150",7.07370040143818
"Albania","sunlight","day 001",61.6984211568984
"Albania","sunlight","day 002",61.8962734337712
"Albania","sunlight","day 003",62.0316475351299
"Albania","sunlight","day 004",62.1379904793437
"Albania","sunlight","day 005",62.2625611631974
"Albania","sunlight","day 006",62.413821497694
"Albania","sunlight","day 007",62.5904822881543
"Albania","sunlight","day 008",62.791046902952
"Albania","sunlight","day 009",63.0028971048317
"Albania","sunlight","day 010",63.169135670967
"Albania","sunlight","day 011",63.238564280341
"Albania","sunlight","day 012",63.2270592047439
"Albania","sunlight","day 013",63.169983685894
"Albania","sunlight","day 014",63.1135742524152
"Albania","sunlight","day 015",63.0987638030305
"Albania","sunlight","day 016",63.1343974299541
"Albania","sunlight","day 017",63.2218896741885
"Albania","sunlight","day 018",63.365020678397
"Albania","sunlight","day 019",63.5460884162149
"Albania","sunlight","day 020",63.659096583504
"Albania","sunlight","day 021",63.5907144061336
"Albania","sunlight","day 022",63.2865675077776
"Albania","sunlight","day 023",62.7278163375961
"Albania","sunlight","day 024",61.9718284795917
"Albania","sunlight","day 025",61.0688641666083
"Albania","sunlight","day 026",60.063606792724
"Albania","sunlight","day 027",59.0063354741498
"Albania","sunlight","day 028",57.9412304699284
"Albania","sunlight","day 029",56.8824808882981
"Albania","sunlight","day 030",55.8392678174012
"Albania","sunlight","day 031",54.8307314157991
"Albania","sunlight","day 032",53.87997091136
"Albania","sunlight","day 033",53.0159627387593
"Albania","sunlight","day 034",52.2646722199902
"Albania","sunlight","day 035",51.6341430195097
"Albania","sunlight","day 036",51.1319295995874
"Albania","sunlight","day 037",50.7815512712788
"Albania","sunlight","day 038",50.6144862982008
"Albania","sunlight","day 039",50.6780839054292
"Albania","sunlight","day 040",51.0190134440808
"Albania","sunlight","day 041",51.6653538079788
"Albania","sunlight","day 042",52.557602819272
"Albania","sunlight","day 043",53.3045244707078
"Albania","sunlight","day 044",53.537822166151
"Albania","sunlight","day 045",53.3021722588586
"Albania","sunlight","day 046",52.7060498726378
"Albania","sunlight","day 047",51.8517041874108
"Albania","sunlight","day 048",50.8585547054787
"Albania","sunlight","day 049",49.8633001297744
"Albania","sunlight","day 050",49.0545856433815
"Albania","sunlight","day 051",48.6107056333464
"Albania","sunlight","day 052",48.6166048224184
"Albania","sunlight","day 053",49.1058303623892
"Albania","sunlight","day 054",49.999688785518
"Albania","sunlight","day 055",51.1933589488414
"Albania","sunlight","day 056",52.5897496280399
"Albania","sunlight","day 057",54.0920143554632
"Albania","sunlight","day 058",55.5965557714948
"Albania","sunlight","day 059",57.0034544119895
"Albania","sunlight","day 060",58.2342532866561
"Albania","sunlight","day 061",59.2345890155583
"Albania","sunlight","day 062",60.0250101863266
"Albania","sunlight","day 063",60.6335085619253
"Albania","sunlight","day 064",61.0429366390868
"Albania","sunlight","day 065",61.2392648549201
"Albania","sunlight","day 066",61.2577712594116
"Albania","sunlight","day 067",61.1149230000353
"Albania","sunlight","day 068",60.8157528180206
"Albania","sunlight","day 069",60.3527694890637
"Albania","sunlight","day 070",59.7170591003183
"Albania","sunlight","day 071",58.9065409502974
"Albania","sunlight","day 072",57.9237057199084
"Albania","sunlight","day 073",56.782496408275
"Albania","sunlight","day 074",55.5066203338827
"Albania","sunlight","day 075",54.1473897744466
"Albania","sunlight","day 076",52.7539031182592
"Albania","sunlight","day 077",51.3387982366907
"Albania","sunlight","day 078",49.911866734676
"Albania","sunlight","day 079",48.5079756683311
"Albania","sunlight","day 080",47.166154959262
"Albania","sunlight","day 081",45.9170105398548
"Albania","sunlight","day 082",44.7869129950165
"Albania","sunlight","day 083",43.793715508959
"Albania","sunlight","day 084",42.9465382824556
"Albania","sunlight","day 085",42.2280869832223
"Albania","sunlight","day 086",41.6184457904697
"Albania","sunlight","day 087",41.1095885281003
"Albania","sunlight","day 088",40.6813154273924
"Albania","sunlight","day 089",40.3185767813709
"Albania","sunlight","day 090",40.0430788674305
"Albania","sunlight","day 091",39.879758037233
"Albania","sunlight","day 092",39.8297149551379
"Albania","sunlight","day 093",39.8910334213634
"Albania","sunlight","day 094",40.0735654668645
"Albania","sunlight","day 095",40.387372459663
"Albania","sunlight","day 096",40.8315848853107
"Albania","sunlight","day 097",41.4032718531367
"Albania","sunlight","day 098",42.1021878500475
"Albania","sunlight","day 099",42.9312677648909
"Albania","sunlight","day 100",43.9034827167005
"Albania","sunlight","day 101",45.030505529148
"Albania","sunlight","day 102",46.3087796142704
"Albania","sunlight","day 103",47.7214527865628
"Albania","sunlight","day 104",49.2137198819853
"Albania","sunlight","day 105",50.7191709123397
"Albania","sunlight","day 106",52.1629295713293
"Albania","sunlight","day 107",53.4871579270905
"Albania","sunlight","day 108",54.6977695491035
"Albania","sunlight","day 109",55.7683597028635
"Albania","sunlight","day 110",56.6614493264307
"Albania","sunlight","day 111",57.3467353060691
"Albania","sunlight","day 112",57.8039456960276
"Albania","sunlight","day 113",58.0457572742894
"Albania","sunlight","day 114",58.0865531460702
"Albania","sunlight","day 115",57.9145930017801
"Albania","sunlight","day 116",57.5171072067028
"Albania","sunlight","day 117",56.9033322404198
"Albania","sunlight","day 118",56.0793705363372
"Albania","sunlight","day 119",55.0167822288613
"Albania","sunlight","day 120",53.6856143258503
"Albania","sunlight","day 121",52.0844036279684
"Albania","sunlight","day 122",50.2347640490079
"Albania","sunlight","day 123",48.2221281624655
"Albania","sunlight","day 124",46.1401910074917
"Albania","sunlight","day 125",44.0518788261464
"Albania","sunlight","day 126",42.0109913801806
"Albania","sunlight","day 127",40.0655913071975
"Albania","sunlight","day 128",38.2693866490858
"Albania","sunlight","day 129",36.6950684804499
"Albania","sunlight","day 130",35.3850647269248
"Albania","sunlight","day 131",34.3915966491443
"Albania","sunlight","day 132",33.8434016820286
"Albania","sunlight","day 133",33.7797113866481
"Albania","sunlight","day 134",33.8052176543894
"Albania","sunlight","day 135",33.5070983160699
"Albania","sunlight","day 136",32.837014629914
"Albania","sunlight","day 137",31.8560989032867
"Albania","sunlight","day 138",30.6988842127086
"Albania","sunlight","day 139",29.5188645299243
"Albania","sunlight","day 140",28.4719766384174
"Albania","sunlight","day 141",27.693685446628
"Albania","sunlight","day 142",27.2351255510821
"Albania","sunlight","day 143",27.0892529749759
"Albania","sunlight","day 144",27.1006397600995
"Albania","sunlight","day 145",27.0989118633336
"Albania","sunlight","day 146",27.0022948833269
"Albania","sunlight","day 147",26.7706480785804
"Albania","sunlight","day 148",26.4417657052363
"Albania","sunlight","day 149",26.065761401402
"Albania","sunlight","day 150",25.6640913354045
"Albania","humidity","day 001",24.4909252219605
"Albania","humidity","day 002",24.2204828584692
"Albania","humidity","day 003",23.8593712744808
"Albania","humidity","day 004",23.2232560715496
"Albania","humidity","day 005",22.1475294560093
"Albania","humidity","day 006",20.6756360352641
"Albania","humidity","day 007",19.0032240548716
"Albania","humidity","day 008",17.7267039119323
"Albania","humidity","day 009",17.4159325765076
"Albania","humidity","day 010",18.1337911589589
"Albania","humidity","day 011",19.7332078344072
"Albania","humidity","day 012",21.7342748967116
"Albania","humidity","day 013",23.642817829687
"Albania","humidity","day 014",25.240430758233
"Albania","humidity","day 015",26.4157202840961
"Albania","humidity","day 016",27.2095742753267
"Albania","humidity","day 017",27.6762816638424
"Albania","humidity","day 018",27.7714543707274
"Albania","humidity","day 019",27.4483249197237
"Albania","humidity","day 020",26.7492852560373
"Albania","humidity","day 021",25.746549689511
"Albania","humidity","day 022",24.5424625670694
"Albania","humidity","day 023",23.2530813939957
"Albania","humidity","day 024",22.0195875039888
"Albania","humidity","day 025",20.9909478080884
"Albania","humidity","day 026",20.28198373104
"Albania","humidity","day 027",19.8693298241599
"Albania","humidity","day 028",19.6828763324313
"Albania","humidity","day 029",19.6037231489333
"Albania","humidity","day 030",19.5584554057963
"Albania","humidity","day 031",19.7043895432605
"Albania","humidity","day 032",20.2164605474739
"Albania","humidity","day 033",21.1093462801053
"Albania","humidity","day 034",22.2962730208849
"Albania","humidity","day 035",23.4449178462665
"Albania","humidity","day 036",24.2068732812136
"Albania","humidity","day 037",24.4149428480047
"Albania","humidity","day 038",23.997360410353
"Albania","humidity","day 039",23.0828702003981
"Albania","humidity","day 040",21.8612107806379
"Albania","humidity","day 041",20.5655876665804
