"location","dimension","time","value"
"Albania","Letuces","day 012",43.1017481015357
"Albania","Letuces","day 013",43.5522504737586
"Albania","Letuces","day 014",43.8777656147446
"Albania","Letuces","day 015",44.0876233417204
"Albania","Letuces","day 016",44.2186595733212
"Albania","Letuces","day 017",44.3138294417292
"Albania","Letuces","day 018",44.4130588319084
"Albania","Letuces","day 019",44.5387941185961
"Albania","Letuces","day 020",44.6465928828409
"Albania","Letuces","day 021",44.69000537859
"Albania","Letuces","day 022",44.681441345073
"Albania","Letuces","day 023",44.6397501472453
"Albania","Letuces","day 024",44.545373645551
"Albania","Letuces","day 025",44.3492523663156
"Albania","Letuces","day 026",44.0064460631926
"Albania","Letuces","day 027",43.509717487672
"Albania","Letuces","day 028",42.8718603763252
"Albania","Letuces","day 029",42.148089408214
"Albania","Letuces","day 030",41.4038389433524
"Albania","Letuces","day 031",40.7030011230718
"Albania","Letuces","day 032",40.0950019328732
"Albania","Letuces","day 033",39.5729449536169
"Albania","Letuces","day 034",39.1307947117825
"Albania","Letuces","day 035",38.8222819209678
"Albania","Letuces","day 036",38.6964338719006
"Albania","Letuces","day 037",38.7236979767131
"Albania","Letuces","day 038",38.8527998491794
"Albania","Letuces","day 039",39.0241577882387
"Albania","Letuces","day 040",39.1954511185885
"Albania","Letuces","day 041",39.4017105827951
"Albania","Letuces","day 042",39.6791748688939
"Albania","Letuces","day 043",39.9915630289299
"Albania","Letuces","day 044",40.277719748891
"Albania","Letuces","day 045",40.4619272748653
"Albania","Letuces","day 046",40.5113849492341
"Albania","Letuces","day 047",40.4128447372176
"Albania","Letuces","day 048",40.181607542039
"Albania","Letuces","day 049",39.8357731821076
"Albania","Letuces","day 050",39.3760881985743
"Albania","Letuces","day 051",38.8120928860921
"Albania","Letuces","day 052",38.2058558305802
"Albania","Letuces","day 053",37.6178125674249
"Albania","Letuces","day 054",37.0493381386149
"Albania","Letuces","day 055",36.4697540166641
"Albania","Letuces","day 056",35.7792278895831
"Albania","Letuces","day 057",34.8739242459093
"Albania","Letuces","day 058",33.7031485607884
"Albania","Letuces","day 059",32.2625892815664
"Albania","Letuces","day 060",30.6803257577807
"Albania","Letuces","day 061",29.1008788451657
"Albania","Letuces","day 062",27.6021445220528
"Albania","Letuces","day 063",26.2153694359431
"Albania","Letuces","day 064",24.8518277884199
"Albania","Letuces","day 065",23.4074391446581
"Albania","Letuces","day 066",21.850413621651
"Albania","Letuces","day 067",20.2185464175981
"Albania","Letuces","day 068",18.6181821825007
"Albania","Letuces","day 069",17.3749167674298
"Albania","Letuces","day 070",16.8005067474107
"Albania","Letuces","day 071",16.9321003922165
"Albania","Letuces","day 072",17.6905817376386
"Albania","Letuces","day 073",18.8063861887934
"Albania","Letuces","day 074",19.9793452225861
"Albania","Letuces","day 075",20.9773232337542
"Albania","Letuces","day 076",21.6379058982859
"Albania","Letuces","day 077",22.0095310993425
"Albania","Letuces","day 078",22.2215946874083
"Albania","Letuces","day 079",22.5164721750877
"Albania","Letuces","day 080",23.0743223232722
"Albania","Letuces","day 081",23.7134572238814
"Albania","Letuces","day 082",24.1238627348821
"Albania","Letuces","day 083",23.8440664474003
"Albania","Letuces","day 084",22.360487124168
"Albania","Letuces","day 085",19.1025664811811
"Albania","Letuces","day 086",15.0290161683685
"Albania","Letuces","day 087",15.0503111678928
"Albania","Letuces","day 088",16.7312668565892
"Albania","Letuces","day 089",16.5485284005994
"Albania","Letuces","day 090",15.5152339242364
"Albania","Letuces","day 091",15.3229650057087
"Albania","Letuces","day 092",15.8405840806383
"Albania","Letuces","day 093",16.5893939249015
"Albania","Letuces","day 094",17.5231778179806
"Albania","Letuces","day 095",18.663591878557
"Albania","Letuces","day 096",19.8713030785035
"Albania","Letuces","day 097",20.9921205223327
"Albania","Letuces","day 098",21.973410991924
"Albania","Letuces","day 099",22.7878531238061
"Albania","Letuces","day 100",23.4078152957358
"Albania","Letuces","day 101",23.7926700370475
"Albania","Letuces","day 102",23.8501167421592
"Albania","Letuces","day 103",23.5498742318478
"Albania","Letuces","day 104",23.1614121672418
"Albania","Letuces","day 105",23.0076838560476
"Albania","Letuces","day 106",23.3258263519309
"Albania","Letuces","day 107",24.2091838112804
"Albania","Letuces","day 108",25.312217055937
"Albania","Letuces","day 109",26.3689360760523
"Albania","Letuces","day 110",27.2201604131997
"Albania","Letuces","day 111",27.9320598125594
"Albania","Letuces","day 112",28.5952692805499
"Albania","Letuces","day 113",29.1729346649373
"Albania","Letuces","day 114",29.5941224947982
"Albania","Letuces","day 115",29.7790711831055
"Albania","Letuces","day 116",29.6802821959817
"Albania","Letuces","day 117",29.3881373282505
"Albania","Letuces","day 118",29.0175559518967
"Albania","Letuces","day 119",28.6437274188468
"Albania","Letuces","day 120",28.3209618723342
"Albania","Letuces","day 121",28.0597826408753
"Albania","Letuces","day 122",27.8695140878061
"Albania","Letuces","day 123",27.7984715304559
"Albania","Letuces","day 124",27.8828543219576
"Albania","Letuces","day 125",28.0714070046652
"Albania","Letuces","day 126",28.274522947906
"Albania","Letuces","day 127",28.3366456396809
"Albania","Letuces","day 128",28.0976573493633
"Albania","Letuces","day 129",27.4643198601293
"Albania","Letuces","day 130",26.4320192347945
"Albania","Letuces","day 131",25.0391188316133
"Albania","Letuces","day 132",23.4191931626622
"Albania","Letuces","day 133",21.7406625411645
"Albania","Letuces","day 134",20.21611933111
"Albania","Letuces","day 135",19.0899650194758
"Albania","Letuces","day 136",18.6896655344231
"Albania","Letuces","day 137",19.1841423597283
"Albania","Letuces","day 138",20.0250747604454
"Albania","Letuces","day 139",20.6141080288527
"Albania","Letuces","day 140",20.8699937848471
"Albania","Letuces","day 141",20.860779155196
"Albania","Letuces","day 142",20.7345869665307
"Albania","Letuces","day 143",20.6349513154667
"Albania","Letuces","day 144",20.6069756786948
"Albania","Letuces","day 145",20.6561019835407
"Albania","Letuces","day 146",20.7275565797967
"Albania","Letuces","day 147",20.7775607082431
"Albania","Letuces","day 148",20.8665307511489
"Albania","Letuces","day 149",21.0546245345318
"Albania","Letuces","day 150",21.2967705179161
"Albania","sunlight","day 001",50.1293971305361
"Albania","sunlight","day 002",48.0999574430071
"Albania","sunlight","day 003",46.4475840233839
"Albania","sunlight","day 004",45.8223033264036
"Albania","sunlight","day 005",46.6819750400439
"Albania","sunlight","day 006",48.369913950337
"Albania","sunlight","day 007",49.9952495109811
"Albania","sunlight","day 008",50.8449147482855
"Albania","sunlight","day 009",50.502163532705
"Albania","sunlight","day 010",49.5577295386635
"Albania","sunlight","day 011",48.7216233659725
"Albania","sunlight","day 012",48.1734835120222
"Albania","sunlight","day 013",47.9386853849301
"Albania","sunlight","day 014",47.9559241381434
"Albania","sunlight","day 015",48.1367418876005
"Albania","sunlight","day 016",48.3707488538752
"Albania","sunlight","day 017",48.5519631907301
"Albania","sunlight","day 018",48.6139666800448
"Albania","sunlight","day 019",48.5236142252804
"Albania","sunlight","day 020",48.3412895881064
"Albania","sunlight","day 021",48.1355961668773
"Albania","sunlight","day 022",47.9144870484792
"Albania","sunlight","day 023",47.6757326174566
"Albania","sunlight","day 024",47.444939742184
"Albania","sunlight","day 025",47.2843630934648
"Albania","sunlight","day 026",47.259225206233
"Albania","sunlight","day 027",47.4149521450397
"Albania","sunlight","day 028",47.7731842283819
"Albania","sunlight","day 029",48.2802152609236
"Albania","sunlight","day 030",48.8593130363946
"Albania","sunlight","day 031",49.4169878186227
"Albania","sunlight","day 032",49.8714134900996
"Albania","sunlight","day 033",50.2041759378758
"Albania","sunlight","day 034",50.4067466870732
"Albania","sunlight","day 035",50.4467278105435
"Albania","sunlight","day 036",50.3002540735971
"Albania","sunlight","day 037",50.0014604636508
"Albania","sunlight","day 038",49.6038211440688
"Albania","sunlight","day 039",49.1801667598983
"Albania","sunlight","day 040",48.7860139953178
"Albania","sunlight","day 041",48.3882672093482
"Albania","sunlight","day 042",47.9485349028778
"Albania","sunlight","day 043",47.4958544694228
"Albania","sunlight","day 044",47.0837924270087
"Albania","sunlight","day 045",46.7854830944961
"Albania","sunlight","day 046",46.6372534737973
"Albania","sunlight","day 047",46.6547208851881
"Albania","sunlight","day 048",46.8151431406983
"Albania","sunlight","day 049",47.0971443456999
"Albania","sunlight","day 050",47.5231732871799
"Albania","sunlight","day 051",48.1006122321001
"Albania","sunlight","day 052",48.7327526857081
"Albania","sunlight","day 053",49.3136440492515
"Albania","sunlight","day 054",49.8044580696938
"Albania","sunlight","day 055",50.2143370227873
"Albania","sunlight","day 056",50.677182953723
"Albania","sunlight","day 057",51.3445311453486
"Albania","sunlight","day 058",52.3136900617001
"Albania","sunlight","day 059",53.6205807375159
"Albania","sunlight","day 060",55.1098013091559
"Albania","sunlight","day 061",56.5967208140891
"Albania","sunlight","day 062",57.9711147925988
"Albania","sunlight","day 063",59.1863424266832
"Albania","sunlight","day 064",60.3756909623859
"Albania","sunlight","day 065",61.701413809394
"Albania","sunlight","day 066",63.2371405348714
"Albania","sunlight","day 067",64.9422431214033
"Albania","sunlight","day 068",66.6859821857706
"Albania","sunlight","day 069",68.0754146137479
"Albania","sunlight","day 070",68.7318435835907
"Albania","sunlight","day 071",68.5957611744854
"Albania","sunlight","day 072",67.7443946563902
"Albania","sunlight","day 073",66.4827231614195
"Albania","sunlight","day 074",65.1595614944309
"Albania","sunlight","day 075",64.071315289097
"Albania","sunlight","day 076",63.4359504147136
"Albania","sunlight","day 077",63.2100828542525
"Albania","sunlight","day 078",63.2864971935424
"Albania","sunlight","day 079",63.5640023161608
"Albania","sunlight","day 080",63.9640497630204
"Albania","sunlight","day 081",64.4926374066236
"Albania","sunlight","day 082",65.127250313857
"Albania","sunlight","day 083",65.6467759975521
"Albania","sunlight","day 084",65.8353416580845
"Albania","sunlight","day 085",65.6966308000593
"Albania","sunlight","day 086",65.2787378528079
"Albania","sunlight","day 087",64.5883952572755
"Albania","sunlight","day 088",63.624059770829
"Albania","sunlight","day 089",62.4070215566733
"Albania","sunlight","day 090",61.0477019336111
"Albania","sunlight","day 091",59.6524353425329
"Albania","sunlight","day 092",58.2220775570793
"Albania","sunlight","day 093",56.7321395925849
"Albania","sunlight","day 094",55.1622320984078
"Albania","sunlight","day 095",53.5125784726649
"Albania","sunlight","day 096",51.8617534744846
"Albania","sunlight","day 097",50.3105566243681
"Albania","sunlight","day 098",48.970335127296
"Albania","sunlight","day 099",47.9327355524931
"Albania","sunlight","day 100",47.200054241683
"Albania","sunlight","day 101",46.7717001356616
"Albania","sunlight","day 102",46.724882799016
"Albania","sunlight","day 103",47.0649219390233
"Albania","sunlight","day 104",47.4317772099313
"Albania","sunlight","day 105",47.3984091229407
"Albania","sunlight","day 106",46.6351416700934
"Albania","sunlight","day 107",44.9812198487639
"Albania","sunlight","day 108",42.8297833365236
"Albania","sunlight","day 109",40.6208485048962
"Albania","sunlight","day 110",38.7138270243578
"Albania","sunlight","day 111",37.2434152023659
"Albania","sunlight","day 112",36.2696705800999
"Albania","sunlight","day 113",35.7788109966462
"Albania","sunlight","day 114",35.7475397462082
"Albania","sunlight","day 115",36.1883416455496
"Albania","sunlight","day 116",37.0888531114681
"Albania","sunlight","day 117",38.3015354383376
"Albania","sunlight","day 118",39.6503683062413
"Albania","sunlight","day 119",40.9805800605224
"Albania","sunlight","day 120",42.1559414936546
"Albania","sunlight","day 121",43.093144521372
"Albania","sunlight","day 122",43.7203940155049
"Albania","sunlight","day 123",43.959025549006
"Albania","sunlight","day 124",43.7655545411422
"Albania","sunlight","day 125",43.2440850953133
"Albania","sunlight","day 126",42.5463916648626
"Albania","sunlight","day 127",41.8673414187744
"Albania","sunlight","day 128",41.3825094547851
"Albania","sunlight","day 129",41.1457406845837
"Albania","sunlight","day 130",41.1749380280474
"Albania","sunlight","day 131",41.4686906166227
"Albania","sunlight","day 132",41.9542091696839
"Albania","sunlight","day 133",42.5372000935134
"Albania","sunlight","day 134",43.1087309540967
"Albania","sunlight","day 135",43.5696770906453
"Albania","sunlight","day 136",43.8747837755724
"Albania","sunlight","day 137",44.0132727656091
"Albania","sunlight","day 138",44.0584018215565
"Albania","sunlight","day 139",44.0861903433143
"Albania","sunlight","day 140",44.0996682831066
"Albania","sunlight","day 141",44.089216565582
"Albania","sunlight","day 142",44.0676094527615
"Albania","sunlight","day 143",44.0383318039033
"Albania","sunlight","day 144",43.9453175298422
"Albania","sunlight","day 145",43.7444792842301
"Albania","sunlight","day 146",43.4991956404111
"Albania","sunlight","day 147",43.2732191915771
"Albania","sunlight","day 148",43.0243326906182
"Albania","sunlight","day 149",42.7043046031019
"Albania","sunlight","day 150",42.3468160856069
"Albania","humidity","day 001",6.57515883410079
"Albania","humidity","day 002",6.83379882304111
"Albania","humidity","day 003",7.04318414984293
"Albania","humidity","day 004",7.18961748906069
"Albania","humidity","day 005",7.2762520648311
"Albania","humidity","day 006",7.33228706707361
"Albania","humidity","day 007",7.39277912928263
"Albania","humidity","day 008",7.4901686934704
"Albania","humidity","day 009",7.64489781907544
"Albania","humidity","day 010",7.83203122672407
"Albania","humidity","day 011",8.01953420790542
"Albania","humidity","day 012",8.19235167637171
"Albania","humidity","day 013",8.34144409765462
"Albania","humidity","day 014",8.4648545221403
"Albania","humidity","day 015",8.56613488756696
"Albania","humidity","day 016",8.66379009622626
"Albania","humidity","day 017",8.7789548610908
"Albania","humidity","day 018",8.92833017330326
"Albania","humidity","day 019",9.1255663436328
"Albania","humidity","day 020",9.37654468318402
"Albania","humidity","day 021",9.68050176343486
"Albania","humidity","day 022",10.0178641970207
"Albania","humidity","day 023",10.3706366255218
"Albania","humidity","day 024",10.7454269022934
"Albania","humidity","day 025",11.1530479479612
"Albania","humidity","day 026",11.5957199379654
"Albania","humidity","day 027",12.0433675183881
